experience,city,salary_lpa,skill_Python,skill_Machine_Learning,skill_SQL,skill_Java,skill_JavaScript,skill_React,skill_Node.js,skill_AWS,skill_Docker,skill_Kubernetes,skill_Data_Analysis,skill_Deep_Learning,skill_NLP,skill_Computer_Vision,skill_TensorFlow
9,Bangalore,14.88,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
10,Noida,17.95,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
13,Bangalore,20.15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,Delhi NCR,9.29,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,Mumbai,9.32,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
1,Delhi NCR,5.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11,Delhi NCR,14.96,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,Pune,12.53,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1
2,Noida,9.57,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6,Chennai,9.3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1,Noida,9.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11,Noida,15.18,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
3,Chennai,8.47,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
11,Kolkata,12.88,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2,Chennai,8.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,Delhi NCR,13.37,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5,Delhi NCR,11.22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13,Delhi NCR,23.53,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1
10,Mumbai,16.87,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
7,Pune,15.66,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
12,Chennai,12.62,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,Bangalore,8.11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
8,Hyderabad,18.64,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0
15,Delhi NCR,18.16,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
1,Kolkata,4.68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,Bangalore,19.33,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
0,Hyderabad,12.07,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
9,Kolkata,14.21,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
7,Noida,14.89,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
10,Pune,14.86,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1
0,Chennai,7.67,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
7,Pune,10.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,Delhi NCR,7.76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,Mumbai,8.3,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
10,Noida,15.94,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
4,Mumbai,13.79,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
6,Noida,11.23,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
10,Hyderabad,16.19,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
6,Pune,13.47,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0
9,Chennai,15.76,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
11,Pune,13.27,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,Kolkata,11.48,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0
12,Chennai,12.92,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,Kolkata,20.26,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1
4,Delhi NCR,16.55,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1
14,Mumbai,24.82,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1
3,Kolkata,13.11,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1
1,Kolkata,12.14,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0
15,Hyderabad,23.71,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1
12,Chennai,15.93,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
0,Chennai,8.68,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0
14,Pune,18.67,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
2,Kolkata,7.01,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
2,Chennai,8.14,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
9,Mumbai,16.44,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
4,Kolkata,12.19,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0
1,Delhi NCR,5.98,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9,Delhi NCR,16.73,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0
11,Kolkata,16.15,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0
2,Hyderabad,11.45,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
4,Hyderabad,12.04,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
4,Bangalore,13.16,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
12,Bangalore,20.01,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2,Hyderabad,10.32,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
11,Bangalore,16.71,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6,Chennai,11.63,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
13,Kolkata,19.12,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
0,Pune,7.48,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
14,Bangalore,23.48,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
12,Pune,16.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
15,Mumbai,21.71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,Hyderabad,6.98,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
13,Kolkata,17.27,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0
12,Kolkata,14.73,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,Kolkata,10.62,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
8,Hyderabad,15.03,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
4,Pune,11.93,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
9,Noida,16.32,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0
14,Chennai,14.38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,Mumbai,11.69,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
11,Chennai,14.37,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,Noida,11.12,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
11,Delhi NCR,16.04,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
14,Noida,17.68,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
6,Kolkata,11.38,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
2,Bangalore,10.05,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
10,Pune,18.08,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1
4,Mumbai,12.19,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0
11,Hyderabad,16.18,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8,Chennai,11.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14,Delhi NCR,20.51,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2,Mumbai,12.74,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
11,Chennai,16.85,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15,Bangalore,24.59,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
0,Mumbai,11.04,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0
6,Hyderabad,13.78,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0
15,Hyderabad,21.87,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0
3,Chennai,5.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,Bangalore,8.39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
10,Noida,19.79,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
7,Mumbai,11.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,Chennai,15.84,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4,Hyderabad,13.53,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0
4,Bangalore,13.11,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
3,Noida,9.04,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
4,Kolkata,7.3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,Mumbai,9.69,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
8,Bangalore,16.99,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0
6,Hyderabad,13.29,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
14,Pune,18.63,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
5,Chennai,12.81,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0
5,Chennai,14.65,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1
6,Hyderabad,11.74,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
7,Bangalore,21.1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
11,Mumbai,16.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12,Pune,13.08,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
0,Mumbai,9.75,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1
7,Mumbai,15.25,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4,Hyderabad,12.87,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
13,Hyderabad,17.38,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
0,Mumbai,11.13,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0
11,Delhi NCR,13.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,Chennai,9.32,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
9,Kolkata,12.72,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
14,Mumbai,23.99,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
2,Hyderabad,11.37,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,Noida,12.77,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
9,Bangalore,18.94,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1
4,Mumbai,11.42,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0
11,Kolkata,14.52,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0
8,Mumbai,14.55,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
3,Mumbai,9.74,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
7,Delhi NCR,12.61,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8,Delhi NCR,15.4,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
0,Noida,8.97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8,Hyderabad,15.51,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
5,Kolkata,14.13,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
9,Delhi NCR,14.67,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7,Mumbai,12.88,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,Delhi NCR,9.38,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
9,Delhi NCR,14.23,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,Delhi NCR,14.95,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0
11,Mumbai,16.26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,Mumbai,16.66,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
8,Delhi NCR,18.13,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
11,Bangalore,23.23,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
10,Pune,12.55,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5,Noida,10.44,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,Kolkata,9.72,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14,Hyderabad,22.73,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
13,Delhi NCR,17.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,Pune,17.8,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0
1,Kolkata,5.46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3,Noida,15.9,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1
0,Mumbai,10.93,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
5,Bangalore,19.7,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1
14,Hyderabad,16.41,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
1,Kolkata,4.99,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
3,Delhi NCR,16.61,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0
9,Delhi NCR,14.74,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
15,Kolkata,18.65,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0
12,Hyderabad,19.93,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
10,Mumbai,15.97,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
1,Delhi NCR,12.78,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1
8,Bangalore,15.77,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
15,Pune,21.04,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1
1,Pune,8.97,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
7,Hyderabad,10.37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,Chennai,14.22,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0
7,Kolkata,12.13,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
7,Mumbai,13.19,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
0,Mumbai,7.44,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7,Pune,12.31,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9,Kolkata,15.74,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0
7,Hyderabad,14.53,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
15,Chennai,17.46,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
11,Bangalore,15.77,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
12,Kolkata,16.11,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
10,Hyderabad,17.69,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
2,Pune,11.29,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
15,Chennai,17.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,Bangalore,21.99,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0
10,Bangalore,19.79,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0
4,Delhi NCR,12.43,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0
7,Delhi NCR,17.41,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
3,Delhi NCR,11.41,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0
13,Kolkata,20.65,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1
3,Mumbai,9.62,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8,Delhi NCR,16.0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0
12,Delhi NCR,18.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
8,Noida,13.8,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,Hyderabad,8.46,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
7,Hyderabad,17.38,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1
11,Hyderabad,14.98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8,Mumbai,17.4,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0
4,Chennai,11.91,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
14,Noida,17.67,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0
7,Kolkata,12.13,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
15,Delhi NCR,20.51,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
15,Chennai,18.15,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
15,Delhi NCR,18.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,Mumbai,20.62,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
2,Delhi NCR,13.08,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
6,Delhi NCR,11.83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,Mumbai,14.43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,Pune,20.79,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0
4,Chennai,9.73,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10,Chennai,15.32,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7,Kolkata,9.36,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
7,Delhi NCR,15.29,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
13,Mumbai,19.84,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
15,Kolkata,17.71,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
15,Noida,20.89,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
9,Noida,11.69,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10,Kolkata,10.79,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11,Hyderabad,16.01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13,Bangalore,21.17,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
8,Pune,10.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,Chennai,16.94,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
11,Pune,15.7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
15,Pune,20.01,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
9,Pune,13.28,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
10,Delhi NCR,14.93,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
6,Delhi NCR,16.71,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1
6,Mumbai,12.74,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6,Mumbai,18.55,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
13,Chennai,19.78,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1
1,Bangalore,8.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,Bangalore,11.71,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
1,Mumbai,7.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,Kolkata,9.1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
0,Hyderabad,10.72,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1
11,Chennai,17.06,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
5,Mumbai,12.49,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,Noida,9.19,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2,Bangalore,8.47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,Mumbai,13.31,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
13,Pune,17.17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12,Noida,16.29,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
6,Pune,9.31,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15,Pune,17.24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7,Noida,13.03,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
14,Bangalore,18.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
11,Pune,12.23,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
12,Bangalore,18.68,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5,Bangalore,11.82,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
6,Hyderabad,17.55,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1
1,Kolkata,8.74,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
8,Pune,15.21,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
6,Kolkata,10.69,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
14,Hyderabad,21.74,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
13,Hyderabad,22.54,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0
7,Bangalore,16.14,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
3,Kolkata,10.96,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1
10,Noida,17.35,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1
4,Hyderabad,9.62,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
11,Kolkata,13.77,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,Hyderabad,4.86,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
10,Delhi NCR,15.18,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10,Bangalore,23.62,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0
6,Pune,13.07,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1
6,Hyderabad,13.92,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0
8,Delhi NCR,10.58,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7,Noida,11.89,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,Pune,12.02,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
3,Mumbai,14.26,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
8,Delhi NCR,17.74,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0
6,Mumbai,13.8,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
13,Mumbai,23.7,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1
15,Mumbai,19.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9,Mumbai,13.69,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,Hyderabad,17.22,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
10,Kolkata,11.14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14,Mumbai,22.59,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
15,Bangalore,24.58,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
5,Delhi NCR,8.05,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,Noida,6.26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4,Bangalore,14.84,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
12,Mumbai,19.2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
10,Mumbai,18.38,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1
0,Kolkata,8.06,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0
15,Noida,21.63,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
3,Kolkata,10.5,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0
11,Bangalore,17.45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,Kolkata,11.87,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1
2,Kolkata,6.93,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4,Noida,10.87,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
3,Kolkata,7.27,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3,Pune,16.78,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
11,Noida,13.11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
14,Delhi NCR,21.94,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0
14,Pune,21.22,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
6,Mumbai,11.61,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6,Bangalore,16.53,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0
14,Noida,16.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,Hyderabad,12.86,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3,Pune,11.18,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
12,Mumbai,19.3,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
7,Pune,11.93,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
8,Kolkata,11.88,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
13,Bangalore,18.88,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5,Hyderabad,10.46,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
0,Delhi NCR,6.34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3,Pune,11.42,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
4,Pune,12.57,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
5,Chennai,11.3,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1
6,Pune,11.89,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
9,Hyderabad,11.97,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5,Mumbai,13.42,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
7,Chennai,12.96,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
14,Delhi NCR,19.94,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
9,Bangalore,20.03,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1
1,Noida,5.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11,Kolkata,15.33,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
12,Mumbai,25.31,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1
6,Mumbai,15.64,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
14,Pune,19.31,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
13,Delhi NCR,23.0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1
12,Pune,15.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14,Pune,16.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13,Bangalore,24.21,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
13,Mumbai,23.2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1
6,Hyderabad,10.65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14,Chennai,18.03,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
14,Noida,19.65,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
0,Chennai,5.25,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
4,Kolkata,12.22,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
15,Kolkata,15.29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14,Noida,21.15,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0
4,Delhi NCR,8.23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10,Hyderabad,17.61,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
